Pubchem ID	Drug name	depMapID	Cell line name	TCGA type	Predicted IC50
54676905	LFM-A13	ACH-000271	SU-DHL-10	DLBC	3.7293
54676905	LFM-A13	ACH-000050	NCI-H929	MM	3.7452946
54676905	LFM-A13	ACH-000795	MOLT-13	ALL	3.7827232
54676905	LFM-A13	ACH-000020	MHH-CALL-2	ALL	3.8144274
54676905	LFM-A13	ACH-000920	CML-T1	LCML	3.8502378
54676905	LFM-A13	ACH-000995	JURKAT	ALL	3.8692439
54676905	LFM-A13	ACH-000714	KMS-11	MM	3.982538
54676905	LFM-A13	ACH-000763	MM1-S	MM	4.0169587
54676905	LFM-A13	ACH-000989	SNU-175	COAD/READ	4.0652294
54676905	LFM-A13	ACH-000162	GA-10	DLBC	4.0663943
54676905	LFM-A13	ACH-000780	NCI-H1105	SCLC	4.1714377
54676905	LFM-A13	ACH-000129	NCI-H1341	SCLC	4.2732687
54676905	LFM-A13	ACH-000506	NCI-H146	SCLC	4.3449206
54676905	LFM-A13	ACH-000917	TE-4	ESCA	4.3738413
54676905	LFM-A13	ACH-000681	A549	LUAD	4.4044056
54676905	LFM-A13	ACH-000689	RH-18	SARC	4.4093065
54676905	LFM-A13	ACH-000091	OV56	OV	4.41399
54676905	LFM-A13	ACH-000469	YH-13	GBM	4.4468927
54676905	LFM-A13	ACH-000373	SKM-1	LAML	4.446969
54676905	LFM-A13	ACH-000688	OV7	OV	4.447263
54676905	LFM-A13	ACH-000132	JHOS-2	OV	4.47567
54676905	LFM-A13	ACH-000616	Hs 746T	STAD	4.5364504
54676905	LFM-A13	ACH-000225	ECC12	STAD	4.56347
54676905	LFM-A13	ACH-000210	CADO-ES1	SARC	4.5636044
54676905	LFM-A13	ACH-000947	OVK18	OV	4.571577
54676905	LFM-A13	ACH-000187	COR-L311	SCLC	4.580492
54676905	LFM-A13	ACH-000450	MEL-HO	SKCM	4.6045256
54676905	LFM-A13	ACH-000965	RL95-2	UCEC	4.6462
54676905	LFM-A13	ACH-000035	NCI-H1650	LUAD	4.6584473
54676905	LFM-A13	ACH-000793	KATO III	STAD	4.701929
54676905	LFM-A13	ACH-000345	KP-N-RT-BM-1	NB	4.708255
54676905	LFM-A13	ACH-000626	U266B1	MM	4.7254534
54676905	LFM-A13	ACH-000955	SNU-407	COAD/READ	4.75868
54676905	LFM-A13	ACH-000858	KNS-62	LUSC	4.816795
54676905	LFM-A13	ACH-000135	Hs 940.T	SKCM	4.8322034
54676905	LFM-A13	ACH-000288	BT-549	BRCA	4.842388
54676905	LFM-A13	ACH-000427	NCI-N87	STAD	4.8515015
54676905	LFM-A13	ACH-000970	SNU-C5	COAD/READ	4.901593
54676905	LFM-A13	ACH-000966	IGROV1	OV	4.90936
54676905	LFM-A13	ACH-000999	SNU-1040	COAD/READ	4.9734964
54676905	LFM-A13	ACH-000730	SK-MEL-5	SKCM	4.996133
54676905	LFM-A13	ACH-000640	SK-MEL-31	SKCM	5.05701
54676905	LFM-A13	ACH-000360	NCI-H508	COAD/READ	5.086301
54676905	LFM-A13	ACH-000532	SNU-61	COAD/READ	5.130947
54676905	LFM-A13	ACH-000678	MKN7	STAD	5.1581125
54676905	LFM-A13	ACH-000895	CL-34	COAD/READ	5.166875
54676905	LFM-A13	ACH-000991	SNU-81	COAD/READ	5.1779985
54676905	LFM-A13	ACH-000347	QGP-1	PAAD	5.591449
54676905	LFM-A13	ACH-000798	CL-40	COAD/READ	5.7468743
54676905	LFM-A13	ACH-000828	ZR-75-30	BRCA	5.805913
54676905	LFM-A13	ACH-000489	SW1116	COAD/READ	5.9421253
54676905	LFM-A13	ACH-000727	NCI-H2066	SCLC	5.958036
78243717	PFI-3	ACH-000112	SIG-M5	LAML	3.233419
78243717	PFI-3	ACH-000198	EOL-1	LAML	3.2929332
78243717	PFI-3	ACH-000763	MM1-S	MM	3.8106012
78243717	PFI-3	ACH-000380	KMS-12-BM	MM	3.939219
78243717	PFI-3	ACH-000882	IGR-1	SKCM	3.968684
78243717	PFI-3	ACH-000989	SNU-175	COAD/READ	4.120041
78243717	PFI-3	ACH-000059	SUP-B15	ALL	4.1344347
78243717	PFI-3	ACH-000871	NCI-H510	SCLC	4.145033
78243717	PFI-3	ACH-000120	CHP-212	NB	4.159682
78243717	PFI-3	ACH-000073	GRANTA-519	DLBC	4.2145915
78243717	PFI-3	ACH-000518	CAL-33	HNSC	4.222946
78243717	PFI-3	ACH-000348	RPMI-7951	SKCM	4.232025
78243717	PFI-3	ACH-000788	A2058	SKCM	4.235657
78243717	PFI-3	ACH-000363	SK-MM-2	MM	4.247756
78243717	PFI-3	ACH-000197	TALL-1	ALL	4.26479
78243717	PFI-3	ACH-000749	DMS 273	SCLC	4.266075
78243717	PFI-3	ACH-001307	8505C	THCA	4.271988
78243717	PFI-3	ACH-000971	HCT 116	COAD/READ	4.306388
78243717	PFI-3	ACH-000056	DOHH-2	DLBC	4.313638
78243717	PFI-3	ACH-000633	FU97	STAD	4.3748894
78243717	PFI-3	ACH-000664	SU-DHL-1	NA	4.375422
78243717	PFI-3	ACH-000729	NCI-H1963	SCLC	4.3967104
78243717	PFI-3	ACH-000378	NCI-H647	LUAD	4.409916
78243717	PFI-3	ACH-000713	Caov-3	OV	4.4384155
78243717	PFI-3	ACH-000248	AU565	BRCA	4.444976
78243717	PFI-3	ACH-000187	COR-L311	SCLC	4.4631443
78243717	PFI-3	ACH-000486	KU-19-19	BLCA	4.466014
78243717	PFI-3	ACH-000846	FaDu	HNSC	4.4732265
78243717	PFI-3	ACH-000174	CAL-62	THCA	4.481843
78243717	PFI-3	ACH-000772	TE 441.T	SARC	4.487449
78243717	PFI-3	ACH-000422	SNU-475	LIHC	4.4876213
78243717	PFI-3	ACH-000515	HCC-33	SCLC	4.4956274
78243717	PFI-3	ACH-000345	KP-N-RT-BM-1	NB	4.503335
78243717	PFI-3	ACH-000913	ESS-1	UCEC	4.5150695
78243717	PFI-3	ACH-000078	MHH-NB-11	NB	4.5643916
78243717	PFI-3	ACH-000823	KYSE-140	ESCA	4.5708537
78243717	PFI-3	ACH-000880	AGS	STAD	4.576336
78243717	PFI-3	ACH-000793	KATO III	STAD	4.59482
78243717	PFI-3	ACH-000196	HCC1599	BRCA	4.600856
78243717	PFI-3	ACH-000958	SW48	COAD/READ	4.612316
78243717	PFI-3	ACH-000525	NCI-H2171	SCLC	4.6200867
78243717	PFI-3	ACH-000484	VMRC-RCW	KIRC	4.654257
78243717	PFI-3	ACH-000589	NCI-H1437	LUAD	4.678035
78243717	PFI-3	ACH-000225	ECC12	STAD	4.692313
78243717	PFI-3	ACH-000478	SNU-387	LIHC	4.6925554
78243717	PFI-3	ACH-000009	C2BBe1	COAD/READ	4.7118335
78243717	PFI-3	ACH-000228	BICR 31	HNSC	4.721091
78243717	PFI-3	ACH-000335	MSTO-211H	MESO	4.722481
78243717	PFI-3	ACH-000047	GCIY	STAD	4.7340183
78243717	PFI-3	ACH-000935	MDST8	COAD/READ	4.7409687
78243717	PFI-3	ACH-000863	DBTRG-05MG	GBM	4.7738476
78243717	PFI-3	ACH-000997	HCT-15	COAD/READ	4.7769294
78243717	PFI-3	ACH-000118	HUP-T3	PAAD	4.8071632
78243717	PFI-3	ACH-000399	NCI-H2196	SCLC	4.8212543
78243717	PFI-3	ACH-000260	SK-N-AS	NB	4.8475785
78243717	PFI-3	ACH-000986	HT115	COAD/READ	4.8699274
78243717	PFI-3	ACH-000950	LoVo	COAD/READ	4.8777885
78243717	PFI-3	ACH-000568	UACC-812	BRCA	4.947125
78243717	PFI-3	ACH-000176	LOU-NH91	LUSC	4.9603233
78243717	PFI-3	ACH-000644	COLO 829	SKCM	4.962317
78243717	PFI-3	ACH-000648	NCI-H28	MESO	5.0350695
78243717	PFI-3	ACH-000554	UACC-893	BRCA	5.0391655
78243717	PFI-3	ACH-000427	NCI-N87	STAD	5.0480075
78243717	PFI-3	ACH-000998	CW-2	COAD/READ	5.129018
78243717	PFI-3	ACH-000153	NCI-H2052	MESO	5.1878715
78243717	PFI-3	ACH-000247	OCUM-1	STAD	5.2035837
78243717	PFI-3	ACH-000680	SW948	COAD/READ	5.4739103
78243717	PFI-3	ACH-000189	RCC10RGB	KIRC	5.516308
78243717	PFI-3	ACH-000828	ZR-75-30	BRCA	5.610924
78243717	PFI-3	ACH-000443	OVKATE	OV	5.775268
156422	Doramapimod	ACH-000660	SU-DHL-5	DLBC	3.0494072
156422	Doramapimod	ACH-000112	SIG-M5	LAML	3.11868
156422	Doramapimod	ACH-000987	MeWo	SKCM	3.5658922
156422	Doramapimod	ACH-000232	U-251 MG	GBM	3.7964737
156422	Doramapimod	ACH-000585	EPLC-272H	LUSC	3.9037979
156422	Doramapimod	ACH-000380	KMS-12-BM	MM	3.9316475
156422	Doramapimod	ACH-000105	ALL-SIL	ALL	3.9433537
156422	Doramapimod	ACH-000287	NU-DUL-1	DLBC	3.9610891
156422	Doramapimod	ACH-000004	HEL	LAML	4.022493
156422	Doramapimod	ACH-000422	SNU-475	LIHC	4.039341
156422	Doramapimod	ACH-000311	NCI-H2122	LUAD	4.039679
156422	Doramapimod	ACH-000396	J82	BLCA	4.0889664
156422	Doramapimod	ACH-000824	KYSE-510	ESCA	4.133769
156422	Doramapimod	ACH-000018	T24	BLCA	4.1690183
156422	Doramapimod	ACH-000822	SK-MEL-24	SKCM	4.189224
156422	Doramapimod	ACH-000693	KYSE-180	ESCA	4.1908355
156422	Doramapimod	ACH-000788	A2058	SKCM	4.198697
156422	Doramapimod	ACH-000522	UM-UC-3	BLCA	4.200977
156422	Doramapimod	ACH-000989	SNU-175	COAD/READ	4.2442713
156422	Doramapimod	ACH-001106	KOPN-8	ALL	4.2656813
156422	Doramapimod	ACH-000161	COR-L105	LUAD	4.267599
156422	Doramapimod	ACH-000411	769-P	KIRC	4.268656
156422	Doramapimod	ACH-000792	BFTC-909	KIRC	4.26948
156422	Doramapimod	ACH-000772	TE 441.T	SARC	4.3146925
156422	Doramapimod	ACH-000366	SK-N-DZ	NB	4.33043
156422	Doramapimod	ACH-000473	RT-112	BLCA	4.3522024
156422	Doramapimod	ACH-000664	SU-DHL-1	NA	4.358202
156422	Doramapimod	ACH-000835	GCT	SARC	4.3605576
156422	Doramapimod	ACH-000434	NCI-H1915	NA	4.365947
156422	Doramapimod	ACH-000225	ECC12	STAD	4.3886757
156422	Doramapimod	ACH-000046	ACHN	KIRC	4.404565
156422	Doramapimod	ACH-000778	HSC-3	HNSC	4.416247
156422	Doramapimod	ACH-000698	DMS 53	SCLC	4.422247
156422	Doramapimod	ACH-000713	Caov-3	OV	4.42679
156422	Doramapimod	ACH-000364	U-2 OS	SARC	4.4298806
156422	Doramapimod	ACH-000546	HSC-4	HNSC	4.4465084
156422	Doramapimod	ACH-000169	RD	SARC	4.456997
156422	Doramapimod	ACH-000023	PA-TU-8988T	PAAD	4.5071993
156422	Doramapimod	ACH-000196	HCC1599	BRCA	4.509266
156422	Doramapimod	ACH-000668	HCC70	BRCA	4.543904
156422	Doramapimod	ACH-000231	KALS-1	LGG	4.5562396
156422	Doramapimod	ACH-000568	UACC-812	BRCA	4.558831
156422	Doramapimod	ACH-000270	HPAC	PAAD	4.561532
156422	Doramapimod	ACH-000719	RMG-I	OV	4.5628643
156422	Doramapimod	ACH-000094	HPAF-II	PAAD	4.5725408
156422	Doramapimod	ACH-000135	Hs 940.T	SKCM	4.574685
156422	Doramapimod	ACH-000201	A-204	SARC	4.582147
156422	Doramapimod	ACH-000218	PL-21	LAML	4.5867076
156422	Doramapimod	ACH-000752	NCI-H196	SCLC	4.5867844
156422	Doramapimod	ACH-000525	NCI-H2171	SCLC	4.5897636
156422	Doramapimod	ACH-000345	KP-N-RT-BM-1	NB	4.5944304
156422	Doramapimod	ACH-000783	CAMA-1	BRCA	4.6052647
156422	Doramapimod	ACH-000211	Daoy	MB	4.6116643
156422	Doramapimod	ACH-000437	SW 1088	GBM	4.618178
156422	Doramapimod	ACH-000481	NCI-H2170	LUSC	4.6260347
156422	Doramapimod	ACH-000433	Caki-1	KIRC	4.6331453
156422	Doramapimod	ACH-000221	SNU-398	LIHC	4.634176
156422	Doramapimod	ACH-001075	NCI-H292	NA	4.636384
156422	Doramapimod	ACH-000484	VMRC-RCW	KIRC	4.6450987
156422	Doramapimod	ACH-000155	SW 1990	PAAD	4.6507463
156422	Doramapimod	ACH-000187	COR-L311	SCLC	4.6539454
156422	Doramapimod	ACH-000968	COLO 792	SKCM	4.6546974
156422	Doramapimod	ACH-000528	ABC-1	LUAD	4.6551886
156422	Doramapimod	ACH-000729	NCI-H1963	SCLC	4.6653743
156422	Doramapimod	ACH-000447	NCI-H2228	LUAD	4.66959
156422	Doramapimod	ACH-000417	Panc 08.13	PAAD	4.6729584
156422	Doramapimod	ACH-000197	TALL-1	ALL	4.7050967
156422	Doramapimod	ACH-000825	HOP-92	NA	4.7109528
156422	Doramapimod	ACH-000228	BICR 31	HNSC	4.7145553
156422	Doramapimod	ACH-000644	COLO 829	SKCM	4.7199407
156422	Doramapimod	ACH-000759	MDA-MB-175-VII	BRCA	4.769413
156422	Doramapimod	ACH-000399	NCI-H2196	SCLC	4.7709312
156422	Doramapimod	ACH-000356	MKN-45	STAD	4.7909536
156422	Doramapimod	ACH-000965	RL95-2	UCEC	4.810068
156422	Doramapimod	ACH-000269	AM-38	GBM	4.8170176
156422	Doramapimod	ACH-000638	NCI-H441	LUAD	4.8240395
156422	Doramapimod	ACH-000330	EFM-19	BRCA	4.847636
156422	Doramapimod	ACH-000784	KYSE-70	ESCA	4.8674827
156422	Doramapimod	ACH-000603	BEN	UNABLE TO CLASSIFY	4.893407
156422	Doramapimod	ACH-000298	NCI-H2029	SCLC	4.924515
156422	Doramapimod	ACH-000501	LS123	COAD/READ	4.931631
156422	Doramapimod	ACH-000515	HCC-33	SCLC	4.9343023
156422	Doramapimod	ACH-000421	SW837	COAD/READ	4.9414263
156422	Doramapimod	ACH-000238	SCC-4	HNSC	4.9542046
156422	Doramapimod	ACH-000035	NCI-H1650	LUAD	4.9654684
156422	Doramapimod	ACH-000491	NCI-H716	COAD/READ	4.9802704
156422	Doramapimod	ACH-000999	SNU-1040	COAD/READ	4.9810333
156422	Doramapimod	ACH-000058	ML-1	THCA	5.1044607
156422	Doramapimod	ACH-000489	SW1116	COAD/READ	5.2226686
156422	Doramapimod	ACH-000470	SW1463	COAD/READ	5.3070717
156422	Doramapimod	ACH-000888	NCI-H1793	LUAD	5.484351
66577006	KIN001-270	ACH-000369	MOLM-16	LAML	1.9923449
66577006	KIN001-270	ACH-000922	RCH-ACV	ALL	2.517396
66577006	KIN001-270	ACH-000357	JeKo-1	DLBC	3.0013642
66577006	KIN001-270	ACH-000918	MOLT-16	ALL	3.1774063
66577006	KIN001-270	ACH-000920	CML-T1	LCML	3.8412294
66577006	KIN001-270	ACH-000763	MM1-S	MM	3.8441236
66577006	KIN001-270	ACH-000050	NCI-H929	MM	3.862065
66577006	KIN001-270	ACH-000995	JURKAT	ALL	3.8906295
66577006	KIN001-270	ACH-000162	GA-10	DLBC	3.9334843
66577006	KIN001-270	ACH-000506	NCI-H146	SCLC	4.0007086
66577006	KIN001-270	ACH-000780	NCI-H1105	SCLC	4.039153
66577006	KIN001-270	ACH-000020	MHH-CALL-2	ALL	4.0411296
66577006	KIN001-270	ACH-000056	DOHH-2	DLBC	4.113685
66577006	KIN001-270	ACH-000129	NCI-H1341	SCLC	4.366843
66577006	KIN001-270	ACH-000038	EHEB	CLL	4.4671793
66577006	KIN001-270	ACH-000373	SKM-1	LAML	4.582444
66577006	KIN001-270	ACH-000793	KATO III	STAD	4.599668
66577006	KIN001-270	ACH-000689	RH-18	SARC	4.6087446
66577006	KIN001-270	ACH-000345	KP-N-RT-BM-1	NB	4.8293853
66577006	KIN001-270	ACH-000360	NCI-H508	COAD/READ	4.8713207
66577006	KIN001-270	ACH-000681	A549	LUAD	5.0584483
66577006	KIN001-270	ACH-000225	ECC12	STAD	5.296017
66577006	KIN001-270	ACH-000450	MEL-HO	SKCM	5.3891144
66577006	KIN001-270	ACH-000035	NCI-H1650	LUAD	5.4153714
66577006	KIN001-270	ACH-000626	U266B1	MM	5.5855026
66577006	KIN001-270	ACH-000966	IGROV1	OV	5.711241
66577006	KIN001-270	ACH-000895	CL-34	COAD/READ	5.772221
66577006	KIN001-270	ACH-000858	KNS-62	LUSC	5.77668
66577006	KIN001-270	ACH-000427	NCI-N87	STAD	5.827046
66577006	KIN001-270	ACH-000640	SK-MEL-31	SKCM	5.8571653
66577006	KIN001-270	ACH-000678	MKN7	STAD	5.935424
66577006	KIN001-270	ACH-000288	BT-549	BRCA	5.946289
66577006	KIN001-270	ACH-000727	NCI-H2066	SCLC	6.0865936
66577006	KIN001-270	ACH-000798	CL-40	COAD/READ	6.247195
66577006	KIN001-270	ACH-000828	ZR-75-30	BRCA	6.565469
24776445	Vismodegib	ACH-000112	SIG-M5	LAML	2.0653577
24776445	Vismodegib	ACH-000795	MOLT-13	ALL	3.6461828
24776445	Vismodegib	ACH-000004	HEL	LAML	3.6506746
24776445	Vismodegib	ACH-000271	SU-DHL-10	DLBC	3.6626163
24776445	Vismodegib	ACH-000989	SNU-175	COAD/READ	3.762812
24776445	Vismodegib	ACH-000386	KG-1	LAML	3.8139563
24776445	Vismodegib	ACH-000649	786-O	KIRC	3.824504
24776445	Vismodegib	ACH-000874	RS4;11	ALL	3.8512592
24776445	Vismodegib	ACH-000656	SU-DHL-8	DLBC	3.8750746
24776445	Vismodegib	ACH-000373	SKM-1	LAML	3.9063559
24776445	Vismodegib	ACH-000693	KYSE-180	ESCA	3.9401147
24776445	Vismodegib	ACH-000558	A172	GBM	3.9794128
24776445	Vismodegib	ACH-000098	GAMG	LGG	4.04277
24776445	Vismodegib	ACH-000624	HCC1806	BRCA	4.0838757
24776445	Vismodegib	ACH-000456	B-CPAP	THCA	4.1009827
24776445	Vismodegib	ACH-000750	LOX IMVI	SKCM	4.1319704
24776445	Vismodegib	ACH-000615	SK-MEL-28	SKCM	4.1674223
24776445	Vismodegib	ACH-000018	T24	BLCA	4.2516856
24776445	Vismodegib	ACH-000422	SNU-475	LIHC	4.260483
24776445	Vismodegib	ACH-000545	VM-CUB1	BLCA	4.284335
24776445	Vismodegib	ACH-000664	SU-DHL-1	NA	4.298607
24776445	Vismodegib	ACH-000778	HSC-3	HNSC	4.305344
24776445	Vismodegib	ACH-000835	GCT	SARC	4.3172655
24776445	Vismodegib	ACH-000396	J82	BLCA	4.376766
24776445	Vismodegib	ACH-000713	Caov-3	OV	4.3817186
24776445	Vismodegib	ACH-000221	SNU-398	LIHC	4.3919687
24776445	Vismodegib	ACH-000343	NCI-H522	LUAD	4.4083757
24776445	Vismodegib	ACH-000144	RERF-GC-1B	STAD	4.4196043
24776445	Vismodegib	ACH-000225	ECC12	STAD	4.421169
24776445	Vismodegib	ACH-000792	BFTC-909	KIRC	4.425758
24776445	Vismodegib	ACH-000772	TE 441.T	SARC	4.430807
24776445	Vismodegib	ACH-000161	COR-L105	LUAD	4.439749
24776445	Vismodegib	ACH-000473	RT-112	BLCA	4.464843
24776445	Vismodegib	ACH-000515	HCC-33	SCLC	4.531626
24776445	Vismodegib	ACH-000411	769-P	KIRC	4.5517855
24776445	Vismodegib	ACH-000309	SK-LU-1	LUAD	4.5594134
24776445	Vismodegib	ACH-000052	A-673	SARC	4.5716834
24776445	Vismodegib	ACH-000351	MKN1	STAD	4.5822577
24776445	Vismodegib	ACH-000525	NCI-H2171	SCLC	4.5866632
24776445	Vismodegib	ACH-000400	SK-CO-1	COAD/READ	4.593436
24776445	Vismodegib	ACH-000783	CAMA-1	BRCA	4.605156
24776445	Vismodegib	ACH-000345	KP-N-RT-BM-1	NB	4.6271477
24776445	Vismodegib	ACH-000187	COR-L311	SCLC	4.6464243
24776445	Vismodegib	ACH-000752	NCI-H196	SCLC	4.6464386
24776445	Vismodegib	ACH-000548	BHY	HNSC	4.6721554
24776445	Vismodegib	ACH-000399	NCI-H2196	SCLC	4.67731
24776445	Vismodegib	ACH-000521	NCI-H2030	LUAD	4.6804495
24776445	Vismodegib	ACH-000434	NCI-H1915	NA	4.6812406
24776445	Vismodegib	ACH-000254	SCC-15	HNSC	4.685913
24776445	Vismodegib	ACH-000457	CAL-54	KIRC	4.6879983
24776445	Vismodegib	ACH-000197	TALL-1	ALL	4.6927905
24776445	Vismodegib	ACH-000196	HCC1599	BRCA	4.697772
24776445	Vismodegib	ACH-000318	TE-10	ESCA	4.705559
24776445	Vismodegib	ACH-000451	NCI-H2085	LUAD	4.7300153
24776445	Vismodegib	ACH-000911	NUGC-3	STAD	4.754549
24776445	Vismodegib	ACH-000201	A-204	SARC	4.79238
24776445	Vismodegib	ACH-000968	COLO 792	SKCM	4.80567
24776445	Vismodegib	ACH-000231	KALS-1	LGG	4.8150673
24776445	Vismodegib	ACH-000090	PC-3	PRAD	4.8173
24776445	Vismodegib	ACH-000169	RD	SARC	4.8308797
24776445	Vismodegib	ACH-000060	Panc 10.05	PAAD	4.837269
24776445	Vismodegib	ACH-000867	ChaGo-K-1	UNABLE TO CLASSIFY	4.8621874
24776445	Vismodegib	ACH-000116	OAW28	OV	4.8666196
24776445	Vismodegib	ACH-000568	UACC-812	BRCA	4.87199
24776445	Vismodegib	ACH-000135	Hs 940.T	SKCM	4.8792505
24776445	Vismodegib	ACH-000322	HT-144	SKCM	4.8795395
24776445	Vismodegib	ACH-000035	NCI-H1650	LUAD	4.89713
24776445	Vismodegib	ACH-000270	HPAC	PAAD	4.9256067
24776445	Vismodegib	ACH-000669	SW 900	LUSC	4.9452176
24776445	Vismodegib	ACH-000437	SW 1088	GBM	4.9494333
24776445	Vismodegib	ACH-000228	BICR 31	HNSC	4.9517474
24776445	Vismodegib	ACH-000094	HPAF-II	PAAD	4.9964304
24776445	Vismodegib	ACH-000481	NCI-H2170	LUSC	4.997865
24776445	Vismodegib	ACH-000720	TCCSUP	BLCA	4.998231
24776445	Vismodegib	ACH-000603	BEN	UNABLE TO CLASSIFY	5.000144
24776445	Vismodegib	ACH-000058	ML-1	THCA	5.012414
24776445	Vismodegib	ACH-000447	NCI-H2228	LUAD	5.0205503
24776445	Vismodegib	ACH-000621	MDA-MB-157	BRCA	5.0877333
24776445	Vismodegib	ACH-000421	SW837	COAD/READ	5.1175165
24776445	Vismodegib	ACH-000644	COLO 829	SKCM	5.149249
24776445	Vismodegib	ACH-000999	SNU-1040	COAD/READ	5.161297
24776445	Vismodegib	ACH-000001	NIH:OVCAR-3	OV	5.2594233
24776445	Vismodegib	ACH-000727	NCI-H2066	SCLC	5.7232075
24776445	Vismodegib	ACH-000489	SW1116	COAD/READ	5.858427
24776445	Vismodegib	ACH-000470	SW1463	COAD/READ	5.9450946
24776445	Vismodegib	ACH-000888	NCI-H1793	LUAD	5.956828
11373846	GSK429286A	ACH-000922	RCH-ACV	ALL	1.6303537
11373846	GSK429286A	ACH-000369	MOLM-16	LAML	1.699063
11373846	GSK429286A	ACH-000357	JeKo-1	DLBC	2.1110764
11373846	GSK429286A	ACH-000050	NCI-H929	MM	2.9620142
11373846	GSK429286A	ACH-000162	GA-10	DLBC	3.0131354
11373846	GSK429286A	ACH-000056	DOHH-2	DLBC	3.2233124
11373846	GSK429286A	ACH-000918	MOLT-16	ALL	3.235455
11373846	GSK429286A	ACH-000763	MM1-S	MM	3.2425773
11373846	GSK429286A	ACH-000920	CML-T1	LCML	3.329967
11373846	GSK429286A	ACH-000995	JURKAT	ALL	3.5209782
11373846	GSK429286A	ACH-000506	NCI-H146	SCLC	3.5898438
11373846	GSK429286A	ACH-000020	MHH-CALL-2	ALL	3.7812564
11373846	GSK429286A	ACH-000780	NCI-H1105	SCLC	3.9271758
11373846	GSK429286A	ACH-000038	EHEB	CLL	4.035269
11373846	GSK429286A	ACH-000129	NCI-H1341	SCLC	4.0557523
11373846	GSK429286A	ACH-000136	CHP-126	NB	4.2757263
11373846	GSK429286A	ACH-000804	NB-1	NB	4.4300733
11373846	GSK429286A	ACH-000729	NCI-H1963	SCLC	4.6637936
11373846	GSK429286A	ACH-000373	SKM-1	LAML	4.6715403
11373846	GSK429286A	ACH-000345	KP-N-RT-BM-1	NB	4.878993
11373846	GSK429286A	ACH-000793	KATO III	STAD	4.88093
11373846	GSK429286A	ACH-000681	A549	LUAD	4.9122086
11373846	GSK429286A	ACH-000225	ECC12	STAD	4.973946
11373846	GSK429286A	ACH-000450	MEL-HO	SKCM	5.082613
11373846	GSK429286A	ACH-000360	NCI-H508	COAD/READ	5.0877
11373846	GSK429286A	ACH-000966	IGROV1	OV	5.6413608
11373846	GSK429286A	ACH-000626	U266B1	MM	5.6805687
11373846	GSK429286A	ACH-000427	NCI-N87	STAD	5.744451
11373846	GSK429286A	ACH-000035	NCI-H1650	LUAD	5.7745395
11373846	GSK429286A	ACH-000895	CL-34	COAD/READ	5.827133
11373846	GSK429286A	ACH-000288	BT-549	BRCA	5.8499002
11373846	GSK429286A	ACH-000858	KNS-62	LUSC	5.860087
11373846	GSK429286A	ACH-000640	SK-MEL-31	SKCM	5.914513
11373846	GSK429286A	ACH-000678	MKN7	STAD	5.9291058
11373846	GSK429286A	ACH-000727	NCI-H2066	SCLC	6.0887113
11373846	GSK429286A	ACH-000798	CL-40	COAD/READ	6.1014194
11373846	GSK429286A	ACH-000828	ZR-75-30	BRCA	6.532293
11493598	FR-180204	ACH-000369	MOLM-16	LAML	1.8094199
11493598	FR-180204	ACH-000922	RCH-ACV	ALL	2.7717206
11493598	FR-180204	ACH-000357	JeKo-1	DLBC	3.2972713
11493598	FR-180204	ACH-000918	MOLT-16	ALL	3.607367
11493598	FR-180204	ACH-000050	NCI-H929	MM	4.114779
11493598	FR-180204	ACH-000506	NCI-H146	SCLC	4.229954
11493598	FR-180204	ACH-000920	CML-T1	LCML	4.419654
11493598	FR-180204	ACH-000020	MHH-CALL-2	ALL	4.47079
11493598	FR-180204	ACH-000763	MM1-S	MM	4.4710045
11493598	FR-180204	ACH-000780	NCI-H1105	SCLC	4.480789
11493598	FR-180204	ACH-000995	JURKAT	ALL	4.49673
11493598	FR-180204	ACH-000162	GA-10	DLBC	4.5761952
11493598	FR-180204	ACH-000373	SKM-1	LAML	4.664716
11493598	FR-180204	ACH-000360	NCI-H508	COAD/READ	4.6781917
11493598	FR-180204	ACH-000056	DOHH-2	DLBC	4.6831045
11493598	FR-180204	ACH-000129	NCI-H1341	SCLC	4.684188
11493598	FR-180204	ACH-000345	KP-N-RT-BM-1	NB	4.73952
11493598	FR-180204	ACH-000793	KATO III	STAD	4.799097
11493598	FR-180204	ACH-000689	RH-18	SARC	4.8202424
11493598	FR-180204	ACH-000038	EHEB	CLL	4.8210897
11493598	FR-180204	ACH-000225	ECC12	STAD	4.947914
11493598	FR-180204	ACH-000681	A549	LUAD	4.9533653
11493598	FR-180204	ACH-000450	MEL-HO	SKCM	5.002426
11493598	FR-180204	ACH-000895	CL-34	COAD/READ	5.1053257
11493598	FR-180204	ACH-000035	NCI-H1650	LUAD	5.254041
11493598	FR-180204	ACH-000626	U266B1	MM	5.3577394
11493598	FR-180204	ACH-000966	IGROV1	OV	5.3695483
11493598	FR-180204	ACH-000858	KNS-62	LUSC	5.3806953
11493598	FR-180204	ACH-000678	MKN7	STAD	5.5212245
11493598	FR-180204	ACH-000427	NCI-N87	STAD	5.526476
11493598	FR-180204	ACH-000288	BT-549	BRCA	5.55297
11493598	FR-180204	ACH-000640	SK-MEL-31	SKCM	5.714824
11493598	FR-180204	ACH-000798	CL-40	COAD/READ	5.8721714
11493598	FR-180204	ACH-000727	NCI-H2066	SCLC	6.2091007
11493598	FR-180204	ACH-000828	ZR-75-30	BRCA	6.2681236
